lonXStart, latYStart, TimeStart, lonXEnd, latYEnd, TimeEnd, MMSI
-126.857895,47.679248,412487980,-124.62971,48.442217,412516803,636103573
-119.366302,31.944945,410312212,-119.357623,31.93565,410314240,538459004
-119.337448,31.918103,410317732,-119.321212,31.903418,410320354,538459004
-119.217497,31.782348,410346950,-119.21081,31.77416,410348804,538459004
-119.110265,31.628955,410396341,-119.087803,31.599822,410399242,538459004
-118.515742,31.10916,410419043,-118.515682,31.120662,410421541,538459004
-118.513407,31.123193,410422813,-118.510103,31.130722,410425172,538459004
-118.488535,31.185878,410516531,-118.493768,31.187587,410518701,538459004
-118.493963,31.188678,410533097,-118.497985,31.189653,410536703,538459004
-118.453253,31.239212,410579924,-118.447002,31.24271,410582266,538459004
-118.434648,31.248515,410590724,-118.432167,31.25125,410593602,538459004
-118.425005,31.267553,410601166,-118.416932,31.272755,410604767,538459004
-118.41183,31.284397,410612144,-118.411063,31.286235,410614850,538459004
-118.410283,31.28713,410615748,-118.406232,31.290717,410617909,538459004
-118.406232,31.290717,410617909,-118.405322,31.293525,410622415,538459004
-118.405312,31.294572,410624391,-118.405033,31.296373,410626730,538459004
-118.403637,31.301165,410629971,-118.40147,31.307762,410632311,538459004
-118.368387,31.34828,410645448,-118.362463,31.35112,410647250,538459004
-118.334348,31.359053,410660749,-118.329835,31.361793,410664535,538459004
-118.324268,31.36278,410669398,-118.313465,31.365322,410676775,538459004
-118.26545,31.381212,410696218,-118.26036,31.380033,410699994,538459004
-118.281895,31.353625,410736533,-118.285518,31.353203,410739773,538459004
-118.285518,31.353203,410739773,-118.287598,31.353592,410741576,538459004
-118.289095,31.353342,410742476,-118.298252,31.352738,410747518,538459004
-118.27825,31.399515,410749726,-118.227552,31.518168,410752386,538459004
-118.451313,33.90429,410928851,-118.451342,33.904252,410931037,538459004
-118.451338,33.90422,410932632,-118.4514,33.904237,410935332,538459004
-118.451283,33.904252,410947211,-118.45129,33.904272,410950451,538459004
-118.451355,33.90426,410950835,-118.45136,33.904242,410953358,538459004
-119.586502,32.293288,411098348,-119.818143,32.289397,411101170,538459004
-120.470568,32.34887,411109178,-120.619452,32.363232,411111015,538459004
-122.389578,34.082933,411490787,-122.342198,33.992105,411492659,538459004
-121.18183,32.659153,411524427,-120.25167,32.140715,411543155,538459004
-119.403682,31.975172,411577109,-119.39446,31.969427,411579089,538459004
-119.358358,31.892845,411606454,-119.356188,31.889325,411608432,538459004
-119.355927,31.888997,411608616,-119.059498,32.248335,411621417,538459004
-118.790187,32.39528,411695933,-118.782357,32.398485,411698814,538459004
-118.736735,32.420197,411713930,-118.72634,32.424852,411717536,538459004
-118.680947,32.438882,411731753,-118.67566,32.441333,411733739,538459004
-119.00867,31.997838,411906296,-119.013057,32.000058,411908103,538459004
-124.96161,32.606497,412250357,-125.130697,32.69571,412253150,538459004
-125.628353,32.92855,412261157,-125.754143,32.98613,412263210,538459004
-126.067022,33.129062,412268357,-126.19054,33.185655,412270442,538459004
-126.970822,33.535148,412283224,-127.085472,33.580763,412285082,538459004
-128.053432,34.012797,412300757,-128.320975,34.125422,412304932,538459004
-128.453452,34.17989,412307107,-128.670057,34.270162,412310670,538459004
-128.726343,34.293842,412311577,-128.86441,34.35174,412313849,538459004
-128.942823,34.384397,412315157,-129.062033,34.431817,412317162,538459004
-130.012743,34.824358,412333177,-130.192545,34.895627,412336037,538459004
-114.931833,25.368067,411166309,-115.138033,25.775417,411174172,564970300
-115.1834,25.864717,411175890,-115.500933,26.501133,411188320,564970300
-115.51185,26.522783,411188748,-115.560767,26.62955,411190840,564970300
-115.7917,27.083583,411199819,-115.85975,27.216167,411202409,564970300
-115.877917,27.2549,411203159,-115.934433,27.36855,411205379,564970300
-116.064383,27.627467,411210441,-116.14305,27.788333,411213599,564970300
-116.423867,28.32695,411224358,-116.4923,28.502683,411227720,564970300
-116.558217,28.70415,411231480,-116.666517,29.101033,411238730,564970300
-116.780717,29.478433,411245801,-116.812583,29.57415,411247628,564970300
-116.8432,29.675117,411249568,-116.878383,29.787067,411251750,564970300
-116.897333,29.84915,411252948,-117.0232,30.250667,411261948,564970300
-117.378333,31.438783,411285482,-117.409483,31.5399,411287420,564970300
-125.147233,31.991417,412318797,-125.377367,31.9855,412322288,564970300
-115.635683,27.28495,410800109,-115.868933,27.532067,410805410,240501060
-121.735667,34.976367,411235148,-121.825867,35.09325,411237896,240501060
-121.709333,34.13405,412233851,-121.811333,34.185917,412235672,240501060
-122.07985,34.332733,412240443,-122.1954,34.3926,412242463,240501060
-125.773017,39.81825,412351143,-125.839817,39.943617,412353515,240501060
-125.622767,46.857667,412473582,-125.61175,47.007467,412476071,240501060
-125.603583,47.099433,412477631,-125.592467,47.210333,412479511,240501060
-125.544067,47.710583,412487950,-123.9763,48.243283,412516709,240501060
-122.38147,47.658833,410363987,-122.381468,47.658925,410366528,367020180
-128.327047,49.621147,412447316,-128.436807,49.656252,412449117,367020180
-128.489578,49.673172,412449986,-128.605682,49.70737,412451856,367020180
-117.618755,32.630987,411592731,-117.80929,32.658603,411594600,369079646
-121.049688,34.664387,412264799,-121.107847,34.78276,412267002,369079646
-121.741557,35.754168,412286392,-121.88155,35.875763,412289423,369079646
-124.892193,39.277665,412372748,-125.033717,39.291818,412374821,369079646
-125.730662,39.78666,412401564,-125.855312,39.818272,412403658,369079646
-126.179612,40.413695,412459149,-126.242843,40.376107,412461684,369079646
-125.590885,40.646943,412487990,-124.698185,40.725517,412516803,369079646
-125.915505,41.596247,412602219,-125.973685,41.594035,412604349,369079646
-125.992917,41.593927,412605023,-126.047928,41.59106,412606920,369079646
-126.047928,41.59106,412606920,-127.34995,41.387072,412635097,369079646
-126.910682,41.77395,412642686,-127.499433,41.878508,412652285,369079646
-127.049257,42.30483,412657725,-128.162045,41.588828,412708512,369079646
-127.308177,42.21583,412714989,-127.548882,42.576872,412721495,369079646
-127.08561,42.53178,412725596,-127.231522,42.52189,412730561,369079646
-123.085558,49.124642,410339485,-123.0856,49.124632,410341644,316491000
-123.085565,49.124652,410342723,-123.085548,49.124633,410344704,316491000
-123.085543,49.124635,410356763,-123.085543,49.124657,410362524,316491000
-123.08553,49.124645,410363603,-123.085537,49.124633,410366665,316491000
-123.085552,49.124627,410915330,-123.085565,49.124635,410919743,316491000
-125.202125,49.991873,412318811,-125.36726,50.19761,412323266,316491000
-125.36726,50.19761,412323266,-129.941708,53.788743,412463019,316491000
-131.156792,53.813615,412553290,-130.91261,53.936647,412555888,316491000
-130.771062,54.005202,412593086,-130.814262,53.980648,412635305,316491000
-130.226455,54.019682,412660283,-129.974382,53.810332,412794229,316491000
-130.006028,53.830548,412794602,-130.211458,53.985405,412797410,316491000
-130.810182,53.979203,412820435,-130.778885,53.99864,412865910,316491000
-122.698472,45.54785,411405559,-122.698435,45.547865,411407530,477805920
-122.676095,45.535782,412380182,-122.67611,45.535803,412382704,477805920
-125.911847,46.690983,412467996,-126.04627,46.733598,412469898,477805920
-125.008985,49.866705,412430034,-125.159135,49.963962,412432993,316007174
-125.159135,49.963962,412432993,-129.987297,53.819228,412564907,316007174
-130.296665,54.227798,412667989,-130.296685,54.227827,412670147,316007174
-130.296685,54.227827,412670147,-130.29669,54.22782,412672126,316007174
-130.29669,54.22782,412672126,-130.296673,54.227785,412676445,316007174
-130.296673,54.227785,412676445,-130.296632,54.227822,412678424,316007174
-130.296632,54.227822,412678424,-130.29672,54.227838,412686352,316007174
-130.29666,54.22786,412743541,-130.296708,54.227833,412746063,316007174
-130.296708,54.227823,412750383,-130.296687,54.227817,412752900,316007174
-130.296687,54.227817,412752900,-130.296678,54.227817,412755427,316007174
-130.296705,54.227822,412756503,-130.296673,54.227847,412758663,316007174
-130.296633,54.22781,412762442,-130.29667,54.227847,412765502,316007174
-130.29668,54.227842,412768199,-130.29669,54.227843,412770006,316007174
-130.29669,54.227843,412770006,-130.296617,54.227882,412774322,316007174
-130.296682,54.227835,412776122,-130.296643,54.227838,412779903,316007174
-130.296643,54.227838,412779903,-130.29665,54.227843,412784580,316007174
-130.080505,54.9567,412831198,-129.934767,54.951055,412849511,316007174
-122.7714,49.230685,410363973,-122.771347,49.230698,410366522,316208087
-124.014202,49.756375,412189437,-123.8925,49.747187,412194328,316208087
-123.944482,49.781548,412224612,-123.929478,49.759367,412228595,316208087
-124.883585,49.793483,412519705,-125.15233,49.956872,412525124,316208087
-125.15233,49.956872,412525124,-130.146733,53.90603,412661646,316208087
-130.25736,54.312508,412691416,-130.257368,54.312497,412696077,316208087
-130.257353,54.312513,412697168,-130.257327,54.312537,412703359,316208087
-130.257367,54.312505,412704558,-130.257377,54.312518,412707008,316208087
-130.257335,54.312512,412707916,-130.257347,54.312492,412710647,316208087
-130.256977,54.312372,412724717,-130.257117,54.312415,412726707,316208087
-130.25734,54.312517,412771357,-130.257353,54.312503,412776938,316208087
-130.25685,54.312312,412790966,-130.25677,54.312275,412792817,316208087
-130.256572,54.312217,412797135,-130.256908,54.312337,412799047,316208087
-118.640628,33.635398,412487969,-121.022293,33.79715,412516711,310050066
-123.18377,49.307747,410350777,-123.183812,49.307883,410352578,256007305
-123.18462,49.308285,410358889,-123.18564,49.309002,410361047,256007305
-123.18724,49.309345,410363927,-123.189053,49.308785,410366617,256007305
-125.935898,48.717715,412728477,-126.125617,48.771792,412731235,256007305
-126.248407,49.143913,412894777,-126.339843,49.200392,412897118,316501500
-123.451125,48.653628,410363828,-123.451132,48.653625,410366530,316009001
-124.425313,49.754238,411865753,-124.538085,49.834158,411870593,316009001
-124.585832,49.819392,411871603,-124.61996,49.799382,411931438,316009001
-124.61996,49.799382,411931438,-124.611668,49.85422,411935300,316009001
-124.667773,49.903282,411936672,-125.140197,49.968602,411948798,316009001
-125.219523,50.02554,411950725,-130.117102,53.899623,412890637,316009001
-130.117102,53.899623,412890637,-130.267555,54.062203,412894836,316009001
-124.56186,49.548468,412735771,-124.678233,49.633775,412738862,367495068
-124.678233,49.633775,412738862,-125.092385,49.920407,412748901,367495068
-125.092385,49.920407,412748901,-129.979428,53.813677,412895661,367495068
-122.898733,49.207533,410363654,-122.898567,49.207533,410366637,316300515
-124.3964,49.57915,411819819,-124.4925,49.625167,412392925,316300515
-124.4925,49.625167,412392925,-124.420417,49.593233,412394974,316300515
-122.89875,49.207317,412553524,-122.898767,49.207283,412555814,316300515
-124.41915,49.5853,412719952,-130.22195,54.017483,412900284,316300515
-122.377062,47.656975,410363908,-122.377083,47.657018,410366608,367200015
-124.149375,49.370663,412726494,-124.278065,49.41749,412729011,367200015
-122.503663,47.62115,410232883,-122.519728,47.621583,410448598,366025993
-122.519712,47.621612,411335860,-122.519705,47.621588,411342940,366025993
-124.028525,45.32507,410244998,-123.995163,45.204325,410248270,367160890
-123.992007,45.203385,410248330,-124.01405,45.139738,410253294,367160890
-123.83862,46.191938,410363989,-123.838612,46.191953,410366528,367160890
-123.984693,45.831703,410576399,-124.04576,45.957608,410659158,367160890
-124.026248,45.295557,410677974,-124.044067,45.166982,410681168,367160890
-124.001488,45.147075,410734704,-123.983378,45.200482,410739260,367160890
-123.98336,45.198645,410739835,-123.995612,45.205785,410744629,367160890
-123.997505,45.218157,410745008,-124.007482,45.304833,410748805,367160890
-124.12523,45.267073,410770794,-124.128665,45.27392,410773117,367160890
-124.10482,45.25193,410794108,-124.057578,45.15446,410797014,367160890
-124.022365,45.133758,410805622,-124.015033,45.238908,410813042,367160890
-123.44411,48.123497,410363943,-123.44406,48.123478,410366524,338000406
-122.758917,48.110935,410363949,-122.721038,48.126583,410366528,367840001
-122.570367,48.508907,410363762,-122.57037,48.50892,410366642,353507060
-125.334852,47.23107,410536753,-125.32995,47.031078,410540382,353507060
-125.332412,46.825505,410543991,-125.332568,46.63682,410547333,353507060
-125.144263,40.25901,410659173,-125.11701,40.14602,410661333,353507060
-117.0965,32.345587,411127928,-117.095972,32.344927,411130090,353507060
-116.982918,31.144133,411227964,-116.959947,30.990577,411230524,353507060
-116.868862,30.281217,411242508,-116.836728,30.104062,411245566,353507060
-116.751448,29.635082,411253505,-115.26164,25.860502,412052425,353507060
-115.313138,25.931437,412053845,-115.689887,26.444508,412064126,353507060
-124.572043,33.214678,412251184,-124.652137,33.33486,412253474,353507060
-125.323635,34.299422,412271955,-125.382858,34.398837,412273812,353507060
-122.936,49.298333,410363949,-122.897333,49.291167,410366532,316881510
-123.029247,49.297907,410363953,-123.029143,49.297907,410366524,316500126
-122.895297,49.211402,412866429,-122.895562,49.212,412871811,316500126
-122.895568,49.211785,412875250,-122.89557,49.21167,412877869,316500126
-123.270955,49.376652,410356333,-123.27093,49.381498,410360651,316100742
-123.270865,49.376855,410363268,-123.280317,49.38381,410366532,316100742
-123.272142,49.376095,410475608,-123.272152,49.376095,410477408,316100742
-123.272167,49.376097,410736620,-123.272172,49.37608,410738600,316100742
-123.272142,49.37609,411080012,-123.272168,49.376108,411083012,316100742
-123.272157,49.376088,411557402,-123.272158,49.376085,411559562,316100742
-123.272128,49.3761,411598672,-123.272177,49.376087,411602313,316100742
-123.27214,49.37609,411632527,-123.272182,49.376087,411634592,316100742
-123.272168,49.376085,411772685,-123.272167,49.37609,411774844,316100742
-123.272175,49.376078,411858772,-123.272173,49.376087,411860585,316100742
-123.27214,49.376097,411894636,-123.272158,49.376092,411896796,316100742
-123.272153,49.376087,412636168,-123.272158,49.376095,412638688,316100742
-123.272135,49.376165,412808987,-123.272173,49.376093,412812228,316100742
-123.272167,49.376097,412896118,-123.272137,49.376095,412899199,316100742
-122.132353,38.042882,410583060,-122.132312,38.042903,410593036,367605187
-123.467628,48.577115,410363712,-123.467638,48.577122,410366595,316215300
-122.380103,47.65933,410363948,-122.38013,47.659337,410366530,367474450
-122.961773,49.15458,410358217,-122.961747,49.154637,410366539,316670002
-122.918178,49.188382,412266195,-122.920507,49.187025,412268992,316670002
-123.133467,49.006733,410345216,-123.133533,49.006633,410347555,316218600
-123.133483,49.006617,410347733,-123.133467,49.0066,410350796,316218600
-123.1335,49.00665,410354397,-123.1335,49.006667,410356556,316218600
-123.1335,49.006617,410359436,-123.133533,49.006617,410366525,316218600
-123.084532,49.310735,410363933,-123.084252,49.309517,410366519,316110156
-123.083572,49.309578,411261480,-123.083557,49.309618,411312848,316110156
-123.084742,49.310833,411623302,-123.084733,49.310832,411632933,316110156
-123.084763,49.310822,411709719,-123.084738,49.310815,411719567,316110156
-123.084818,49.310768,412314362,-123.083562,49.309635,412366163,316110156
-123.08477,49.31081,412660089,-123.083558,49.309618,412695670,316110156
-123.084835,49.310742,412832840,-123.083557,49.309612,412868238,316110156
-123.859368,49.177892,410351315,-123.859362,49.17789,410356354,316100232
-123.85937,49.177888,410357435,-123.859367,49.17789,410360398,316100232
-123.930532,49.168257,410363913,-123.905475,49.170393,410366530,316100232
-123.85937,49.177875,410440649,-123.859373,49.177888,410443888,316100232
-123.859373,49.177888,410443888,-123.859367,49.177877,410445869,316100232
-123.859367,49.177882,410690720,-123.859377,49.177882,410693061,316100232
-123.859363,49.177878,410862034,-123.859373,49.177883,410864734,316100232
-123.859372,49.177877,410865094,-123.859378,49.177883,410867076,316100232
-123.859368,49.17786,410946807,-123.859367,49.177873,410948967,316100232
-123.859367,49.177873,410948967,-123.859365,49.177885,410951126,316100232
-123.859372,49.177878,410957427,-123.859372,49.177877,410959947,316100232
-123.859375,49.177878,410960307,-123.859368,49.177888,410963007,316100232
-123.85938,49.177882,411120137,-123.859383,49.177878,411122296,316100232
-123.85938,49.177877,411124457,-123.859378,49.177892,411126975,316100232
-123.859388,49.177872,411130936,-123.859372,49.177885,411133815,316100232
-123.859372,49.177885,411133815,-123.85939,49.177875,411137359,316100232
-123.859367,49.17787,411205867,-123.859362,49.177892,411208331,316100232
-123.859362,49.177892,411208331,-123.85938,49.177895,411210490,316100232
-123.859382,49.177877,411389271,-123.859382,49.177882,411391249,316100232
-123.859362,49.17788,411736014,-123.859368,49.177877,411737996,316100232
-123.859368,49.177882,411995162,-123.859363,49.177895,411997322,316100232
-123.859377,49.17788,411998583,-123.859377,49.177882,412001300,316100232
-123.890435,49.172513,412487948,-123.859365,49.17789,412516865,316100232
-123.859365,49.177887,412593301,-123.859367,49.177885,412595278,316100232
-123.859372,49.177892,412596541,-123.859372,49.177887,412598699,316100232
-123.859372,49.177887,412598699,-123.859372,49.177888,412602660,316100232
-123.85936,49.177887,412676450,-123.859368,49.17788,412678430,316100232
-123.859378,49.177872,412685810,-123.85936,49.177893,412689590,316100232
-123.859382,49.177882,412862561,-123.859373,49.177882,412864901,316100232
-122.340158,47.602918,410363975,-122.509055,47.622437,410366522,366720677
-122.366883,47.65709,410363973,-122.36687,47.65712,410366533,367107148
-122.42651,47.284643,410363983,-122.42741,47.286798,410366533,366590357
-122.345182,47.573327,410363935,-122.345178,47.57335,410366525,366908967
-122.397208,47.266718,410363970,-122.39266,47.265825,410366521,366908949
-122.338632,47.601117,410363995,-122.37954,47.589398,410366521,367270710
-122.341365,47.600665,410929618,-122.338658,47.601137,410967740,367270710
-122.339328,47.600807,411448034,-122.338647,47.601162,411485844,367270710
-122.33862,47.601122,412285108,-122.338638,47.601143,412287440,367270710
-122.327948,47.646127,410363949,-122.32797,47.646132,410366541,338824540
-122.508035,37.944568,410241130,-122.508372,37.944795,410362679,366774805
-122.507873,37.944473,411191818,-122.508377,37.944798,411315524,366774805
-122.378923,47.656198,410363973,-122.378845,47.656248,410366525,367420080
-122.966048,49.158672,410363943,-122.966032,49.158642,410366554,316637700
-122.90841,49.201078,411483878,-122.90842,49.201088,411486366,316637700
-122.908415,49.201075,411491347,-122.908423,49.201073,411493576,316637700
-123.313047,49.194957,412487955,-123.780597,49.226573,412516714,316637700
-124.066302,49.700468,412749407,-124.063315,49.703368,412819384,316637700
-122.496833,37.938745,410417930,-122.508758,37.945355,410451421,366097699
-122.500298,37.940452,410504868,-122.508768,37.945362,410547935,366097699
-122.499768,37.9401,410588887,-122.508768,37.94533,410636057,366097699
-122.501373,37.941075,410850387,-122.50877,37.945358,410881443,366097699
-122.506812,37.943445,411188955,-122.508763,37.945325,411238577,366097699
-122.49955,37.940228,411627616,-122.508768,37.945332,411659623,366097699
-122.503027,37.942003,411714054,-122.508772,37.94534,411757345,366097699
-122.497548,37.939242,412318647,-122.508748,37.945362,412363441,366097699
-123.412752,48.690342,410363969,-123.412753,48.69034,410366520,316060219
-123.42533,48.436523,412581815,-123.42534,48.436513,412586597,316060219
-123.425335,48.436528,412657723,-123.425333,48.43651,412660839,316060219
-123.42533,48.436515,412818214,-123.425338,48.43652,412821325,316060219
-123.425342,48.436527,412831267,-123.425337,48.43652,412833750,316060219
-123.425327,48.436532,412891858,-123.425328,48.436508,412895843,316060219
-123.446447,48.852938,410363957,-123.36318,48.801,410366521,316050214
-123.333428,48.84603,412487958,-123.446362,48.852997,412516715,316050214
-122.632535,47.558087,410363994,-122.632523,47.558098,410366524,303000098
-122.381525,47.659907,410363995,-122.38155,47.659922,410366565,367070301
-123.033543,49.144162,410345242,-123.033545,49.144177,410348733,316928003
-123.033563,49.144168,410349513,-123.033552,49.144147,410351371,316928003
-123.033548,49.144153,410352333,-123.03354,49.14418,410354873,316928003
-123.033552,49.144167,410363913,-123.033545,49.144162,410366533,316928003
-122.385753,47.81343,410363951,-122.492695,47.794197,410366522,366077908
-122.393053,47.815277,410576385,-122.399967,47.814265,410595129,366077908
-122.420892,47.80457,412487947,-122.49458,47.794497,412516806,366077908
-122.393165,37.845712,412488002,-122.349943,37.76499,412516806,367061834
-123.451887,48.769478,410363946,-123.406778,48.68992,410366520,316726001
-122.247245,38.069972,410500408,-122.274977,38.10768,410547802,366893908
-122.24608,38.071632,410759601,-122.275247,38.107992,410880046,366893908
-122.246277,38.071248,411450757,-122.275,38.10769,411486796,366893908
-122.24552,38.072482,412142033,-122.275008,38.107677,412175657,366893908
-122.24557,38.073122,412746761,-122.274968,38.107695,412776734,366893908
-122.219563,47.99583,410356785,-122.219412,47.995908,410366670,338252123
-122.34568,47.590142,410363970,-122.345887,47.589158,410366521,366023890
-122.58527,48.514167,410363965,-122.61508,48.521832,410366527,367078238
-123.106992,49.311563,410363980,-123.11495,49.307692,410366530,316020754
-122.38234,47.65649,410363831,-122.382353,47.65649,410366531,368644000
-121.035833,33.908333,410904358,-121.200667,33.946167,410906888,308902070
-122.499,35.376167,410943830,-122.570167,35.467667,410946030,308902070
-122.6765,35.628333,411544750,-122.817333,35.791,411548117,308902070
-121.2265,33.958667,412200736,-121.339667,34.000333,412202576,308902070
-121.723167,34.407333,412211601,-121.821,34.526833,412214123,308902070
-121.830667,34.538667,412214374,-121.9335,34.674333,412217412,308902070
-122.3645,35.211333,412229929,-122.438833,35.307,412232190,308902070
-118.966667,33.6265,412487975,-117.764,32.8225,412516714,308902070
-117.935333,33.052167,412638688,-117.935,33.052167,412640977,308902070
-117.9455,33.145833,412811966,-117.9405,33.147167,412814300,308902070
-117.929833,33.148833,412819187,-117.926333,33.149833,412821293,308902070
-118.451333,33.904333,412894696,-118.451333,33.904333,412896858,308902070
-118.451333,33.904333,412901895,-118.451333,33.904333,412904419,308902070
-123.950243,46.204343,410363984,-123.950198,46.204408,410366524,366985110
-123.950213,46.204407,412597865,-123.950248,46.204385,412605769,366985110
-123.950275,46.204428,412607479,-123.950223,46.204415,412620052,366985110
-123.100908,49.198357,410345194,-123.100897,49.198357,410349042,316455900
-123.281698,49.260605,410363973,-123.397212,49.306282,410366524,316455900
-122.829463,49.2212,412268164,-122.82945,49.221197,412270205,316455900
-123.100838,49.198347,412390565,-123.100868,49.198337,412392665,316455900
-122.76921,49.231638,410547569,-122.77045,49.231373,410570762,316465007
-122.771517,49.230887,411522584,-122.771493,49.230827,411532011,316465007
-122.771192,49.230953,412301054,-122.771208,49.230967,412303715,316465007
-123.189033,49.219023,412487945,-123.176233,49.215332,412516803,316465007
-122.367295,47.657068,410363953,-122.367315,47.65703,410366524,367810505
-122.366992,37.92128,411738617,-122.366962,37.921167,411742920,366922740
-122.366993,37.921682,412162269,-122.367033,37.921505,412164806,366922740
-122.366833,37.921763,412165058,-122.36737,37.921705,412169146,366922740
-122.36737,37.921705,412169146,-122.366768,37.921378,412178193,366922740
-122.367073,37.921627,412248623,-122.366757,37.92172,412261828,366922740
-122.366693,37.921325,412603230,-122.366975,37.921442,412608820,366922740
-122.366883,37.921288,412678074,-122.36654,37.921133,412681124,366922740
-122.36654,37.921133,412681124,-122.367012,37.92147,412683008,366922740
-122.366845,37.921618,412693788,-122.366888,37.921472,412697055,366922740
-122.367035,37.921363,412776051,-122.367153,37.921258,412782019,366922740
-122.366675,37.921158,412854150,-122.367298,37.921287,412859627,366922740
-122.367097,37.92127,412867058,-122.36719,37.921268,412869724,366922740
-122.380852,47.659873,410288698,-122.380898,47.659842,410291493,367508428
-122.380987,47.659747,410363993,-122.38088,47.659797,410366533,367508428
-122.420243,37.80891,411512089,-122.420433,37.808835,411514113,367000173
-122.420455,37.8088,412528031,-122.420457,37.808823,412530144,367000173
-123.083415,49.306487,410363995,-123.059052,49.299703,410366555,316872005
-123.089963,49.199328,412115990,-123.089885,49.199355,412125365,316872005
-123.154117,48.609982,410363978,-123.154143,48.609963,410366555,367443940
-122.624818,47.56162,410363976,-122.536322,47.573343,410366522,366377030
-122.618437,47.557487,412487986,-122.62438,47.561883,412516800,366377030
-122.385127,37.774473,411189495,-122.385143,37.774427,411192232,366620768
-122.38605,37.774427,412821662,-122.386042,37.774442,412825781,366620768
-123.029267,49.298175,410363945,-123.029207,49.298202,410366535,316745050
-123.05477,49.205035,410357416,-123.054793,49.205083,410366536,316449005
-124.470663,49.758717,412370764,-124.57604,49.810802,412374063,316449005
-124.605492,49.81719,412374824,-124.460213,49.603642,412821481,316449005
-122.80604,48.865692,410363975,-122.775162,48.865453,410366525,366668039
-122.245692,38.073122,410846222,-122.27496,38.107637,410876247,366002590
-122.274502,38.107195,410932634,-122.27447,38.107168,410941206,366002590
-122.131448,38.04333,411223142,-122.131452,38.043352,411231950,366970388
-122.342087,47.642718,410363954,-122.34209,47.642657,410366533,303540400
-123.029613,49.299052,410363993,-123.029588,49.29909,410366522,316040437
-124.358063,49.349295,411339283,-124.358118,49.349173,411342899,316040437
-124.356338,49.349153,411406958,-124.356315,49.349113,411409470,316040437
-124.708898,49.717162,412103679,-124.930433,49.837028,412108517,316040437
-122.82823,48.539082,410363945,-122.943452,48.597137,410366528,366030677
-122.817888,48.531057,412487993,-122.676927,48.507365,412516804,366030677
-123.100893,49.286215,410237405,-123.100778,49.285902,410241545,316108349
-123.100738,49.286257,410257713,-123.10065,49.286065,410259515,316108349
-123.10056,49.286082,410261685,-123.10075,49.28614,410265544,316108349
-123.100757,49.286087,410266265,-123.100777,49.286168,410268306,316108349
-123.100503,49.286192,410269473,-123.100757,49.285883,410273905,316108349
-123.100847,49.286152,410280284,-123.10075,49.286335,410287593,316108349
-123.100568,49.286338,410289184,-123.100508,49.28659,410291384,316108349
-123.10071,49.286258,410305361,-123.10061,49.28602,410307643,316108349
-123.100638,49.286528,410323613,-123.1007,49.285915,410327546,316108349
-123.100792,49.28603,410333684,-123.100733,49.286113,410335525,316108349
-123.100705,49.286072,410343984,-123.10089,49.286305,410346423,316108349
-123.10089,49.286305,410346423,-123.100505,49.286462,410351034,316108349
-123.100505,49.286462,410351034,-123.100838,49.286188,410354084,316108349
-123.10077,49.285908,410356005,-123.100703,49.286418,410357903,316108349
-123.100703,49.286418,410357903,-123.100642,49.286147,410361184,316108349
-123.100728,49.286215,410363664,-123.100917,49.28633,410365783,316108349
-123.100917,49.28633,410365783,-123.100508,49.286402,410368106,316108349
-123.100648,49.286303,410368356,-123.100667,49.286312,410371904,316108349
-123.100637,49.286338,410375335,-123.10063,49.286403,410377905,316108349
-123.100733,49.286183,410383724,-123.100675,49.286105,410386272,316108349
-123.100675,49.286105,410386272,-123.100713,49.285995,410393694,316108349
-123.100902,49.28657,410405153,-123.100698,49.28662,410407544,316108349
-123.100698,49.286548,410409994,-123.100573,49.28593,410412855,316108349
-123.100853,49.28613,410419753,-123.100693,49.286065,410422163,316108349
-123.100693,49.286065,410422163,-123.100597,49.286022,410424146,316108349
-123.10063,49.286165,410444903,-123.100767,49.286043,410446723,316108349
-123.10056,49.286302,410454283,-123.100675,49.286272,410458064,316108349
-123.10072,49.286278,410471656,-123.10069,49.286237,410477394,316108349
-123.10068,49.286313,410477483,-123.100722,49.286092,410479823,316108349
-123.100868,49.286377,410491301,-123.100722,49.286295,410493113,316108349
-123.100593,49.286355,410495961,-123.100768,49.286298,410501383,316108349
-123.100783,49.286162,410515974,-123.100935,49.286787,410517954,316108349
-123.100555,49.28598,410521514,-123.100752,49.286408,410523867,316108349
-123.100677,49.286372,410530065,-123.100615,49.286198,410533196,316108349
-123.100743,49.286243,410538415,-123.100545,49.286292,410540464,316108349
-123.100215,49.286073,410541014,-123.100743,49.286367,410544213,316108349
-123.100727,49.286145,410563722,-123.100678,49.28616,410565743,316108349
-123.100775,49.28634,410581885,-123.100622,49.286323,410585715,316108349
-123.100827,49.286112,410607223,-123.100825,49.28613,410610154,316108349
-123.100825,49.28613,410610154,-123.100783,49.286133,410612844,316108349
-123.100352,49.286412,410614904,-123.10057,49.286233,410619314,316108349
-123.100985,49.2864,410624514,-123.100398,49.286265,410626814,316108349
-123.100562,49.286363,410627425,-123.100795,49.28625,410630385,316108349
-123.100785,49.286262,410646002,-123.100713,49.286187,410650323,316108349
-123.100713,49.286187,410650323,-123.100738,49.286103,410652303,316108349
-123.10074,49.286315,410661362,-123.100797,49.286328,410663471,316108349
-123.100652,49.286182,410665494,-123.100327,49.286175,410667642,316108349
-123.100807,49.28632,410668842,-123.100657,49.286063,410671894,316108349
